# SCOP release 2020-04-30
# http://scop.mrc-lmb.cam.ac.uk
# based on PDB release 2020-04-21
# based on UniProt realese 2020-04-22
# based on SIFTS release 2020-04-19
# FA-DOMID FA-PDBID FA-PDBREG FA-UNIID FA-UNIREG SF-DOMID SF-PDBID SF-PDBREG SF-UNIID SF-UNIREG SCOPCLA
8045703 3H8D C:1143-1264 Q64331 1143-1264 8091604 3H8D C:1143-1264 Q64331 1143-1264 TP=1,CL=1000003,CF=2001470,SF=3002524,FA=4004627
8068570 5XTE E:18-91 P07919 18-91 8068571 5XTE E:18-91 P07919 18-91 TP=1,CL=1000000,CF=2000518,SF=3000806,FA=4002082
8049661 4I6M C:592-660 P22082 592-660 8054019 4I6M C:592-660 P22082 592-660 TP=4,CL=1000004,CF=2001271,SF=3002265,FA=4006579
8049662 5I9E H:350-393 Q05471 350-393 8054020 5I9E H:350-393 Q05471 350-393 TP=4,CL=1000004,CF=2001271,SF=3002265,FA=4006579
8025893 1PPJ F:12-110 P00129 13-111 8038272 1PPJ F:12-110 P00129 13-111 TP=2,CL=1000000,CF=2000511,SF=3000797,FA=4002070
8027936 3CX5 G:3-127 P00128 3-127 8040315 3CX5 G:3-127 P00128 3-127 TP=2,CL=1000000,CF=2000511,SF=3000797,FA=4002070
8068580 5XTE F:6-111 P14927 6-111 8068581 5XTE F:6-111 P14927 6-111 TP=2,CL=1000000,CF=2000511,SF=3000797,FA=4002070
8023399 1VH6 A:18-119 P39739 18-119 8035779 1VH6 A:18-119 P39739 18-119 TP=1,CL=1000000,CF=2000080,SF=3000807,FA=4000633
8025346 1ORJ A:1002-1124 O67806 2-124 8037725 1ORJ A:1002-1124 O67806 2-124 TP=1,CL=1000000,CF=2000080,SF=3000807,FA=4000633
8054022 2C5U A:257-374 P00971 257-374 8054023 2C5U A:257-374 P00971 257-374 TP=1,CL=1000000,CF=2001360,SF=3002266,FA=4007625
8022160 1P16 A:2-245 P78587 2-245 8034540 1P16 A:2-245 P78587 2-245 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002077
8022786 2Q2T A:2-189 O41026 2-189 8035166 2Q2T A:2-189 O41026 2-189 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002079
8024205 1A0I A:2-240 P00969 2-240 8036584 1A0I A:2-240 P00969 2-240 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002079
8024208 1B04 A:2-313 O87703 2-313 8036587 1B04 A:2-313 O87703 2-313 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002085
8024210 1DGS A:1-314 Q9ZHI0 1-314 8036589 1DGS A:1-314 Q9ZHI0 1-314 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002085
8024214 1CKM A:11-238 Q84424 11-238 8036593 1CKM A:11-238 Q84424 11-238 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002077
8029026 1S68 A:1-233 P32277 1-233 8041405 1S68 A:1-233 P32277 1-233 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4001593
8030072 1TA8 A:5-317 Q837V6 5-317 8042451 1TA8 A:5-317 Q837V6 5-317 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002085
8031344 1X9N A:534-753 P18858 534-753 8043722 1X9N A:534-753 P18858 534-753 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002079
8031460 1XDN A:52-316 P86927 52-316 8043838 1XDN A:52-316 P86927 52-316 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4001593
8045745 4E6N C:453-870 A3DJ38 453-870 8045735 4E6N C:496-805 A3DJ38 496-805 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4004657
8045001 2C5U A:1-253 P00971 1-253 8054021 2C5U A:1-253 P00971 1-253 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4004248
8090049 4CKC A:226-396 P04298 226-396 8090050 4CKC A:226-396 P04298 226-396 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4002077
8045746 4XRP B:1-394 C2M8N4 1-394 8091701 4XRP B:26-326 C2M8N4 26-326 TP=1,CL=1000003,CF=2000069,SF=3000798,FA=4004657
8021697 2GMO A:685-759 P31345 685-759 8034077 2GMO A:685-759 P31345 685-759 TP=1,CL=1000003,CF=2000517,SF=3000808,FA=4002086
8045004 2KDD A:224-280 Q53HL2 224-280 8054026 2KDD A:224-280 Q53HL2 224-280 TP=1,CL=1000003,CF=2001361,SF=3002267,FA=4004250
8023630 2VGL M:159-435 P84092 159-435 8036010 2VGL M:159-435 P84092 159-435 TP=1,CL=1000001,CF=2000453,SF=3000810,FA=4002088
8023950 1H6E A:166-435 Q96CW1 166-435 8036329 1H6E A:166-435 Q96CW1 166-435 TP=1,CL=1000001,CF=2000453,SF=3000810,FA=4002088
8044648 5JP2 A:877-1151 A0A0R4IA99 869-1143 8051822 5JP2 A:877-1151 A0A0R4IA99 869-1143 TP=1,CL=1000001,CF=2000453,SF=3000810,FA=4004061
8044649 5AWS A:554-828 Q9BQI5 554-828 8051823 5AWS A:554-828 Q9BQI5 554-828 TP=1,CL=1000001,CF=2000453,SF=3000810,FA=4004061
8044650 3G9H A:609-870 P25623 609-870 8051824 3G9H A:609-870 P25623 609-870 TP=1,CL=1000001,CF=2000453,SF=3000810,FA=4004061
8019913 1JOS A:7-106 P45141 7-106 8032293 1JOS A:7-106 P45141 7-106 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4000634
8020006 1KKG A:1-108 P0A7G2 1-108 8032386 1KKG A:1-108 P0A7G2 1-108 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4000634
8021453 2DYJ A:4-94 Q5SJV1 4-94 8033833 2DYJ A:4-94 Q5SJV1 4-94 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4000634
8021496 2E7G A:86-201 Q8N0V3 86-201 8033876 2E7G A:86-201 Q8N0V3 86-201 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4000634
8026086 1PA4 A:6-101 P75589 6-101 8038465 1PA4 A:6-101 P75589 6-101 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4000634
8046812 4TPS D:1-81 P05648 1-81 8090860 4TPS D:1-81 P05648 1-81 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4005309
8046810 2E0G A:1-78 P03004 2-79 8090861 2E0G A:1-78 P03004 2-79 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4005309
8046811 2JMP A:1-76 P35888 1-76 8090862 2JMP A:1-76 P35888 1-76 TP=1,CL=1000003,CF=2000652,SF=3000809,FA=4005309
8021143 1X18 F:2-156 P17291 2-156 8033523 1X18 F:2-156 P17291 2-156 TP=1,CL=1000000,CF=2000512,SF=3000799,FA=4001112
8021798 1IQV A:18-218 O59230 18-218 8034178 1IQV A:18-218 O59230 18-218 TP=1,CL=1000000,CF=2000512,SF=3000799,FA=4001112
8025571 1HUS A:9-147 P22744 10-148 8037950 1HUS A:9-147 P22744 10-148 TP=1,CL=1000000,CF=2000512,SF=3000799,FA=4001112
8045013 4POP A:6-182 A2RI47 6-182 8054029 4POP A:6-182 A2RI47 6-182 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4004255
8045014 4TKR A:3-185 A0A0B8R2U7 3-185 8054030 4TKR A:3-185 A0A0B8R2U7 3-185 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4004255
8049127 4HZU S:1-164 Q03NM0 1-164 8054031 4HZU S:1-164 Q03NM0 1-164 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4006360
8049694 4M5B A:1-209 Q8R9C0 1-209 8054032 4M5B A:36-209 Q8R9C0 36-209 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4006594
8050682 4DVE A:2-188 A2RMJ9 2-188 8054033 4DVE A:2-188 A2RMJ9 2-188 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4006999
8047983 3P5N A:10-188 E5QVT2 10-188 8054034 3P5N A:10-188 E5QVT2 10-188 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047980 5JSZ G:9-173 Q1G929 9-173 8054035 5JSZ G:9-173 Q1G929 9-173 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047981 4Z7F B:6-176 Q837A3 6-176 8054036 4Z7F B:6-176 Q837A3 6-176 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047982 5KBW B:2-172 Q9X1G6 2-172 8054037 5KBW B:2-172 Q9X1G6 2-172 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047984 5D0Y A:13-167 Q1G930 13-167 8054040 5D0Y A:13-167 Q1G930 13-167 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047985 4RFS S:3-200 Q03SM0 3-200 8054041 4RFS S:3-200 Q03SM0 3-200 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8047986 4HUQ S:10-173 Q03S56 13-176 8054042 4HUQ S:10-173 Q03S56 13-176 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4005895
8087395 5X41 E:1-207 A0A0Q0R232 1-207 8087396 5X41 E:1-207 A0A0Q0R232 1-207 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4006594
8087397 5X3X M:1-207 D5AUZ9 1-207 8087398 5X3X M:1-207 D5AUZ9 1-207 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4006594
8045641 5EDL A:3-199 O34738 3-199 8091272 5EDL A:3-176 O34738 3-176 TP=2,CL=1000000,CF=2001362,SF=3002268,FA=4004586
8020235 1VQO B:1-337 P20279 2-338 8032615 1VQO B:1-337 P20279 2-338 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4002103
8020575 4V4W BB:1-209 P60438 1-209 8032955 4V4W BB:1-209 P60438 1-209 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4002103
8020817 4V51 BE:1-205 Q5SHN8 1-205 8033197 4V51 BE:1-205 Q5SHN8 1-205 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4002103
8021460 2E1B A:1-87 O57848 1-87 8033840 2E1B A:1-87 O57848 1-87 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4001789
8026164 2ZJR B:1-205 Q9RXK2 1-205 8038543 2ZJR B:1-205 Q9RXK2 1-205 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4002103
8027952 2EY4 C:1-73 Q8U029 8-80 8040331 2EY4 C:1-73 Q8U029 8-80 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4001829
8028083 2F1L A:7-95 Q9HXQ0 7-95 8040462 2F1L A:7-95 Q9HXQ0 7-95 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4001828
8029971 1SQR A:1-87 Q8TZV6 1-87 8042350 1SQR A:1-87 Q8TZV6 1-87 TP=1,CL=1000001,CF=2000073,SF=3000811,FA=4003173
8047296 4PKX A:14-279 O01260 1339-1604 8054043 4PKX A:14-279 O01260 1339-1604 TP=1,CL=1000001,CF=2001363,SF=3002270,FA=4005557
8047297 4RAX A:2218-2457 E2JF22 2218-2457 8054044 4RAX A:2218-2457 E2JF22 2218-2457 TP=1,CL=1000001,CF=2001363,SF=3002270,FA=4005557
8047274 2PHE C:465-490 P06492 465-490 8054038 2PHE C:465-490 P06492 465-490 TP=4,CL=1000004,CF=2001271,SF=3002269,FA=4005542
8047275 2K2U B:456-490 P04486 456-490 8054039 2K2U B:456-490 P04486 456-490 TP=4,CL=1000004,CF=2001271,SF=3002269,FA=4005542
8020729 1HBN B:189-443 P11560 189-443 8033109 1HBN B:189-443 P11560 189-443 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8020741 1HBN A:270-549 P11558 270-549 8033121 1HBN A:270-549 P11558 270-549 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8025707 1E6V A:273-552 Q49605 273-552 8038086 1E6V A:273-552 Q49605 273-552 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8025711 1E6Y A:1284-1569 P07962 284-569 8038090 1E6Y A:1284-1569 P07962 284-569 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8025712 1E6V B:190-442 Q49601 190-442 8038091 1E6V B:190-442 Q49601 190-442 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8025713 1E6Y B:2186-2433 P07955 186-433 8038092 1E6Y B:2186-2433 P07955 186-433 TP=1,CL=1000000,CF=2000519,SF=3000812,FA=4001118
8045018 4Q1Q A:55-327 Q9XD84 55-327 8054054 4Q1Q A:55-327 Q9XD84 55-327 TP=1,CL=1000001,CF=2000062,SF=3002271,FA=4004259
8045019 4KH3 A:1-500 A0A0H2VAW5 55-554 8054055 4KH3 A:1-500 A0A0H2VAW5 55-554 TP=1,CL=1000001,CF=2000062,SF=3002271,FA=4004259
8021904 1JB0 F:1-141 P0A401 24-164 8034284 1JB0 F:1-141 P0A401 24-164 TP=2,CL=1000000,CF=2000395,SF=3000813,FA=4002091
8054057 2YD0 A:530-614 Q9NZ08 530-614 8054058 2YD0 A:530-614 Q9NZ08 530-614 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054066 4FKE A:545-633 P15145 545-633 8054069 4FKE A:545-633 P15145 545-633 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054077 1Z5H A:416-487 O93655 416-487 8054082 1Z5H A:416-487 O93655 416-487 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054084 5AB0 C:547-637 Q6P179 547-637 8054089 5AB0 C:547-637 Q6P179 547-637 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054091 4PJ6 A:616-706 Q9UIQ6 616-706 8054096 4PJ6 A:616-706 Q9UIQ6 616-706 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054098 4KXD A:544-633 Q07075 544-633 8054103 4KXD A:544-633 Q07075 544-633 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054105 4FYT A:549-636 P15144 549-636 8054110 4FYT A:549-636 P15144 549-636 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8054112 4WZ9 A:525-614 Q7Q2T8 525-614 8054117 4WZ9 A:525-614 Q7Q2T8 525-614 TP=1,CL=1000001,CF=2000051,SF=3002272,FA=4007630
8030723 1LSL A:416-469 P07996 434-487 8043102 1LSL A:416-469 P07996 434-487 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8030724 1LSL A:470-528 P07996 488-546 8043103 1LSL A:470-528 P07996 488-546 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052116 3T5O A:1-57 P13671 22-78 8052119 3T5O A:1-57 P13671 22-78 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052117 3T5O A:58-115 P13671 79-136 8052120 3T5O A:58-115 P13671 79-136 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052118 3T5O A:542-591 P13671 563-612 8052121 3T5O A:542-591 P13671 563-612 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052126 5FMW F:18-79 P02748 39-100 8052127 5FMW F:18-79 P02748 39-100 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052143 3OJY A:2-62 P07357 32-92 8052147 3OJY A:2-62 P07357 32-92 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052144 3OJY A:500-552 P07357 530-582 8052148 3OJY A:500-552 P07357 530-582 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052145 3OJY B:7-64 P07358 61-118 8052149 3OJY B:7-64 P07358 61-118 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8052146 3OJY B:486-536 P07358 540-590 8052150 3OJY B:486-536 P07358 540-590 TP=1,CL=1000004,CF=2000520,SF=3000814,FA=4003415
8045025 3A98 A:81-161 Q92608 81-161 8054074 3A98 A:81-161 Q92608 81-161 TP=1,CL=1000000,CF=2000831,SF=3002273,FA=4004263
8020118 1E29 A:1-135 Q55013 26-160 8032498 1E29 A:1-135 Q55013 26-160 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8020391 1GDV A:1-85 Q8WKJ8 26-110 8032771 1GDV A:1-85 Q8WKJ8 26-110 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8020485 1F1C A:3-131 P82603 1-129 8032865 1F1C A:3-131 P82603 1-129 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8020489 1F1F A:2-89 P00118 2-89 8032869 1F1F A:2-89 P00118 2-89 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8020936 1WVE C:602-675 P09787 35-108 8033316 1WVE C:602-675 P09787 35-108 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8021412 1I8O A:1-114 P00091 26-139 8033792 1I8O A:1-114 P00091 26-139 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8022390 1YNR A:1-80 P15452 19-98 8034770 1YNR A:1-80 P15452 19-98 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8022883 2OZ1 F:1-137 Q939U4 23-159 8035263 2OZ1 F:1-137 Q939U4 23-159 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8023943 1M70 A:1-92 Q52369 21-112 8036322 1M70 A:1-92 Q52369 21-112 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8023945 1M70 A:93-190 Q52369 113-210 8036324 1M70 A:93-190 Q52369 113-210 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8024004 1C53 A:1-79 P00120 24-102 8036383 1C53 A:1-79 P00120 24-102 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024007 2DVH A:1-79 P04032 25-103 8036386 2DVH A:1-79 P04032 25-103 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024010 1CYJ A:1-90 P08197 59-148 8036389 1CYJ A:1-90 P08197 59-148 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024014 1C6S A:1-87 P0A3Y0 1-87 8036393 1C6S A:1-87 P0A3Y0 1-87 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024015 1C75 A:22-92 P82599 22-92 8036394 1C75 A:22-92 P82599 22-92 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024017 1C6R A:2-89 P57736 2-89 8036396 1C6R A:2-89 P57736 2-89 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024019 1CTJ A:1-89 Q09099 1-89 8036398 1CTJ A:1-89 Q09099 1-89 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024020 1C52 A:1-131 P04164 1-131 8036399 1C52 A:1-131 P04164 1-131 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024022 1CNO A:1-84 P82903 1-84 8036401 1CNO A:1-84 P82903 1-84 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024024 1QL3 A:2-100 P54820 78-176 8036403 1QL3 A:2-100 P54820 78-176 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024034 1A56 A:1-81 P95339 23-103 8036413 1A56 A:1-81 P95339 23-103 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024048 2PCC B:-5-103 P00044 2-109 8036427 2PCC B:-5-103 P00044 2-109 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024052 1WEJ F:1-104 P00004 2-105 8036431 1WEJ F:1-104 P00004 2-105 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024057 1CCR A:1-111 Q0DI31 2-112 8036436 1CCR A:1-111 Q0DI31 2-112 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024062 1CYC A:1-103 P00025 2-104 8036441 1CYC A:1-103 P00025 2-104 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024065 1QN2 A:1-99 Q7SIA4 1-99 8036444 1QN2 A:1-99 Q7SIA4 1-99 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024070 3C2C A:1-112 P0C189 1-112 8036449 3C2C A:1-112 P0C189 1-112 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024073 1CXC A:1-124 P0C0X8 1-124 8036452 1CXC A:1-124 P0C0X8 1-124 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024074 1C2N A:1-116 P00094 22-137 8036453 1C2N A:1-116 P00094 22-137 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024075 1CC5 A:5-87 P11732 1-83 8036454 1CC5 A:5-87 P11732 1-83 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024076 1CCH A:1-82 P00101 23-104 8036455 1CCH A:1-82 P00101 23-104 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024078 451C A:1-82 P00099 23-104 8036457 451C A:1-82 P00099 23-104 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024079 1CO6 A:1-107 P00083 21-127 8036458 1CO6 A:1-107 P00083 21-127 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024082 1HRO A:2-106 P00080 2-106 8036461 1HRO A:2-106 P00080 2-106 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024085 1GKS A:1-78 P00122 1-78 8036464 1GKS A:1-78 P00122 1-78 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024086 1COT A:2-122 P00096 22-142 8036465 1COT A:2-122 P00096 22-142 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024088 1DW0 A:1-112 P81238 18-129 8036467 1DW0 A:1-112 P81238 18-129 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024119 1NIR A:6-117 P24474 31-142 8036498 1NIR A:6-117 P24474 31-142 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000654
8024149 1FCD C:1-80 Q06529 26-105 8036528 1FCD C:1-80 Q06529 26-105 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8024151 1FCD C:81-174 Q06529 106-199 8036530 1FCD C:81-174 Q06529 106-199 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8024186 1MZ4 A:1-131 P0A386 27-157 8036565 1MZ4 A:1-131 P0A386 27-157 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024318 1IQC A:1-150 P55929 27-176 8036697 1IQC A:1-150 P55929 27-176 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8024319 1IQC A:151-308 P55929 177-334 8036698 1IQC A:151-308 P55929 177-334 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8024545 1NML A:1-166 P83787 1-166 8036924 1NML A:1-166 P83787 1-166 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8024549 1NML A:167-326 P83787 167-326 8036928 1NML A:167-326 P83787 167-326 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8024552 1JDL A:3-120 P81154 3-120 8036931 1JDL A:3-120 P81154 3-120 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8024787 1JMX A:2-85 Q8VW85 50-133 8037166 1JMX A:2-85 Q8VW85 50-133 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002862
8024789 1JMX A:86-162 Q8VW85 134-210 8037168 1JMX A:86-162 Q8VW85 134-210 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002862
8025091 2VHD A:1-164 P14532 24-187 8037470 2VHD A:1-164 P14532 24-187 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8025093 2VHD A:165-323 P14532 188-346 8037472 2VHD A:165-323 P14532 188-346 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000663
8025528 1J3S A:1-104 P99999 2-105 8037907 1J3S A:1-104 P99999 2-105 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8025602 1KB0 A:579-675 Q46444 610-706 8037981 1KB0 A:579-675 Q46444 610-706 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002854
8025887 1PPJ D:1-195 P00125 85-279 8038266 1PPJ D:1-195 P00125 85-279 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000656
8026094 1KX7 A:1-78 O52685 22-99 8038473 1KX7 A:1-78 O52685 22-99 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8026097 1PBY A:1-85 Q8VUT0 24-108 8038476 1PBY A:1-85 Q8VUT0 24-108 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002862
8026098 1PBY A:86-165 Q8VUT0 109-188 8038477 1PBY A:86-165 Q8VUT0 109-188 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002862
8026142 2C8S A:24-172 P14774 49-197 8038521 2C8S A:24-172 P14774 49-197 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8027925 3CX5 D:62-260 P07143 62-260 8040304 3CX5 D:62-260 P07143 62-260 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000656
8028267 1KV9 A:561-664 Q8GR64 583-686 8040646 1KV9 A:561-664 Q8GR64 583-686 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002854
8028901 1LFM A:1-103 P81459 1-103 8041280 1LFM A:1-103 P81459 1-103 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8029444 2GC7 D:1-147 P29899 23-169 8041823 2GC7 D:1-147 P29899 23-169 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8029856 1GQ1 A:9-133 P72181 38-162 8042235 1GQ1 A:9-133 P72181 38-162 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000654
8029899 1GU2 A:1-124 Q9RQB9 21-144 8042278 1GU2 A:1-124 Q9RQB9 21-144 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8030011 1H32 A:1-150 Q939U1 27-176 8042390 1H32 A:1-150 Q939U1 27-176 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002256
8030012 1H32 A:151-261 Q939U1 177-287 8042391 1H32 A:151-261 Q939U1 177-287 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4002256
8030720 1LS9 A:1-91 P83391 1-91 8043099 1LS9 A:1-91 P83391 1-91 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000635
8032125 1H1O A:12-93 P74917 59-140 8044503 1H1O A:12-93 P74917 59-140 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8032126 1H1O A:94-183 P74917 141-230 8044504 1H1O A:94-183 P74917 141-230 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4000660
8045254 2FWT A:13-136 Q3J4W3 35-158 8089888 2FWT A:13-79 Q3J4W3 35-101 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4004377
8045255 3U99 A:9-147 A3CZ62 48-186 8089889 3U99 A:9-71 A3CZ62 48-110 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4004377
8045309 3A9F A:129-206 O07091 129-206 8090083 3A9F A:129-206 O07091 129-206 TP=1,CL=1000000,CF=2000521,SF=3000815,FA=4004403
8045026 2DVY F:8-223 Q9V2B6 8-223 8054119 2DVY F:8-223 Q9V2B6 8-223 TP=1,CL=1000003,CF=2001364,SF=3002274,FA=4004264
8019993 1VEM A:418-516 P36924 448-546 8032373 1VEM A:418-516 P36924 448-546 TP=1,CL=1000001,CF=2000522,SF=3000816,FA=4002096
8021616 2FHF A:32-162 2FHF_A 1-131 8033996 2FHF A:32-162 2FHF_A 1-131 TP=1,CL=1000001,CF=2000522,SF=3000816,FA=4001670
8022237 2J43 B:7-112 Q8KLP1 93-198 8034617 2J43 B:7-112 Q8KLP1 93-198 TP=1,CL=1000001,CF=2000522,SF=3000816,FA=4001670
